time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3
213;0;0.0;0.0;19;740120;1742876;90;12;20;27;27;38;32
214;0;0.0;0.0;19;740120;1742876;90;11;20;24;23;36;28
215;0;0.0;0.0;19;740120;1742876;90;11;20;29;30;40;30
216;1;60173.546875;57896.296875;19;740120;1742876;91;12;20;28;24;31;27
217;1;992;33728.000000;19;740120;1742876;91;11;20;24;22;30;26
218;1;8464.000000;96616.000000;19;740120;1742876;90;11;20;25;22;32;24
219;1;280;20680.000000;19;740120;1742876;90;11;20;23;22;30;26
220;1;894144.000000;87736.000000;19;740120;1742876;90;12;20;27;24;30;26
221;1;3298136.000000;291992.000000;19;740120;1742876;91;14;20;32;26;33;29
222;1;732008.000000;70368.000000;19;740120;1742876;91;12;20;26;22;30;26
223;1;504640.000000;59024.000000;19;740120;1742876;91;12;20;25;23;32;26
224;1;974432.000000;80592.000000;19;740120;1742876;91;13;20;29;24;32;28
225;1;1148648.000000;137776.000000;19;740120;1742876;91;14;20;32;26;33;30
226;1;780088.000000;53968.000000;19;740120;1742876;91;13;20;28;24;32;30
227;1;916776.000000;101888.000000;19;740120;1742876;91;14;20;31;24;33;29
228;1;1028040.000000;66312.000000;19;740120;1742876;91;14;20;30;26;34;28
229;1;1399832.000000;103800.000000;19;740120;1742876;91;14;20;35;28;37;32
230;1;1151576.000000;93168.000000;19;740120;1742876;91;14;20;32;26;35;30
231;1;496032.000000;60216.000000;19;740120;1742876;91;12;20;27;23;30;26
232;1;1079096.000000;56920.000000;19;740120;1808412;91;12;20;27;24;32;27
233;1;165512.000000;80336.000000;19;740120;1808412;91;12;20;26;22;32;25
234;1;365456.000000;29920.000000;19;740120;1808412;91;12;20;25;23;30;26
235;1;755712.000000;73216.000000;19;740120;1808412;91;12;20;27;25;31;24
236;1;1238742.750000;91291.289062;19;740120;1808412;91;12;20;27;25;31;27
237;1;1197536.000000;89184.000000;19;740120;1808412;91;12;20;26;23;31;26
238;1;1872512.000000;103464.000000;19;740120;1808412;91;12;20;29;23;34;27
239;1;1815488.000000;102488.000000;19;740120;1808412;91;12;20;27;23;32;27
240;1;1498088.000000;104896.000000;19;740120;1808412;91;12;20;26;25;31;26
241;1;2814968.000000;183744.000000;19;740120;1808412;91;13;20;29;25;32;27
242;1;2821376.000000;155496.000000;19;740120;1808412;91;13;20;30;24;32;27
243;1;1700128.000000;156712.000000;19;740120;1808412;91;12;20;28;24;33;27
244;1;1062504.000000;80720.000000;19;740120;1808412;91;12;20;26;22;31;26
245;1;1117920.000000;95688.000000;19;740120;1808412;91;12;20;27;24;30;26
246;1;1446656.000000;107352.000000;19;740120;1808412;91;12;20;26;23;30;26
247;1;1368600.000000;111792.000000;19;740120;1808412;91;12;20;26;24;32;26
248;1;813552.000000;121064.000000;19;740120;1808412;91;12;20;25;27;33;26
249;1;1266096.000000;120176.000000;19;740120;1808412;91;12;20;25;25;33;26
250;1;950320.000000;84008.000000;19;740120;1808412;91;12;20;24;25;32;26
251;1;425936.000000;428912.000000;19;740120;1808412;91;12;20;25;24;32;27
252;1;2293608.000000;123808.000000;19;740120;1808412;91;13;20;26;25;32;27
253;1;1728128.000000;117624.000000;19;740120;1808412;91;12;20;25;26;32;27
254;1;1281616.000000;116264.000000;19;740120;1808412;91;12;20;26;25;32;27
255;1;1093976.000000;82880.000000;19;740120;1808412;91;12;20;24;23;31;26
256;1;1207104.000000;96472.000000;19;740120;1808412;91;12;20;27;23;32;36
257;1;1130160.000000;89848.000000;19;740120;1808412;91;12;20;26;24;30;28
258;1;1202816.000000;92664.000000;19;740120;1808412;91;12;20;25;27;32;26
259;1;1243168.000000;100576.000000;19;740120;1808412;91;12;20;27;23;31;27
260;1;1164840.000000;109328.000000;19;740120;1808412;91;12;20;26;23;30;26
261;1;1313312.000000;135864.000000;19;740120;1808412;91;12;20;26;24;31;27
262;1;1239328.000000;108688.000000;19;740120;1808412;91;12;20;25;23;29;27
263;1;1297136.000000;209096.000000;19;740120;1808412;91;12;20;36;29;38;28
264;1;1356268.250000;179611.609375;19;740120;1808412;91;12;20;26;24;31;27
265;1;1038680.000000;87232.000000;19;740120;1808412;91;12;20;27;24;31;27
266;1;1513144.000000;105680.000000;19;740120;1808412;91;12;20;26;23;30;26
267;1;1020984.000000;100296.000000;19;740120;1808412;91;12;20;26;24;31;26
268;1;823984.000000;70432.000000;19;740120;1808412;91;12;20;26;23;30;28
269;1;1455888.000000;121160.000000;19;740120;1808412;91;12;20;27;24;31;28
270;1;751960.000000;63616.000000;19;740120;1808412;91;12;20;26;23;30;25
271;1;1623896.000000;123600.000000;19;740120;1808412;91;12;20;27;24;31;26
272;1;1202376.000000;85608.000000;19;740120;1808412;91;12;20;26;23;31;26
273;1;1363752.000000;111448.000000;19;740120;1808412;91;12;20;28;26;32;27
274;1;1379608.000000;110144.000000;19;740120;1808412;91;12;20;27;25;31;28
275;1;1181744.000000;97176.000000;19;740120;1808412;91;12;20;27;24;32;25
276;1;1193984.000000;96120.000000;19;740120;1808412;91;12;20;26;23;31;27
277;1;1009304.000000;190832.000000;19;740120;1808412;91;12;20;28;23;32;26
278;1;981080.000000;179632.000000;19;740120;1808412;91;12;20;26;25;32;26
279;1;1419552.000000;108304.000000;19;740120;1808412;91;12;20;27;24;31;27
280;1;969512.000000;141992.000000;19;740120;1808412;91;12;20;27;22;31;25
281;1;47856.000000;92672.000000;19;740120;1808412;91;12;20;25;22;31;26
282;1;1792.000000;100640.000000;19;740120;1808412;91;11;20;25;22;30;25
283;1;1530968.000000;225312.000000;19;740120;1808412;91;13;20;29;26;32;26
284;1;3415416.000000;187568.000000;19;740120;1808412;91;13;20;30;25;33;28
285;1;1360032.000000;141368.000000;19;740120;1808412;91;12;20;25;24;32;27
286;1;914752.000000;179936.000000;19;740120;1808412;91;12;20;26;23;33;26
287;1;302896.000000;59568.000000;19;740120;1808412;91;12;20;24;25;38;24
288;1;168;11512.000000;19;740120;1808412;91;11;20;26;22;35;21
289;1;4491056.000000;183136.000000;19;740120;1808412;91;14;20;28;27;37;26
290;1;983280.000000;126816.000000;19;740120;1808412;91;12;20;25;27;35;21
291;1;1163264.000000;121504.000000;19;740120;1808412;91;12;20;25;25;35;22
292;1;978442.437500;100468.468750;19;740120;1808412;91;12;20;25;25;35;22
293;1;1206760.000000;187224.000000;19;740120;1808412;91;12;20;26;25;37;21
294;1;1263920.000000;93304.000000;19;740120;1808412;91;12;20;25;25;35;21
295;1;912952.000000;68408.000000;19;740120;1808412;91;12;20;24;24;35;22
296;1;751872.000000;63480.000000;19;740120;1808412;91;12;20;25;24;34;22
297;1;811752.000000;100224.000000;19;740120;1808412;91;12;20;24;25;35;22
298;1;823072.000000;69512.000000;19;740120;1808412;91;12;20;25;27;34;22
299;1;1525232.000000;100704.000000;19;740120;1808412;91;13;20;25;27;36;22
300;1;423336.000000;124072.000000;19;740120;1808412;91;13;20;25;26;35;22
301;1;29472.000000;51928.000000;19;740120;1808412;91;12;20;27;24;35;22
302;1;96824.000000;83720.000000;19;740120;1808412;91;11;20;25;23;34;21
303;1;20304.000000;22680.000000;19;740120;1808412;91;11;20;24;26;34;20
304;1;168;12408.000000;19;740120;1808412;91;11;20;23;23;34;22
305;1;12112.000000;22520.000000;19;740120;1808412;91;12;20;24;24;33;21
306;1;904;17184.000000;19;740120;1808412;91;11;20;24;23;34;21
307;1;168;13048.000000;19;740120;1808412;91;11;20;24;23;33;21
308;1;12000.000000;14024.000000;19;740120;1808412;91;11;20;25;25;34;20
309;1;912;16416.000000;19;740120;1808412;91;11;20;24;24;34;21
310;1;224;17312.000000;19;740120;1808412;91;11;20;24;23;34;21
311;1;474520.000000;1332432.000000;19;740120;1808412;91;13;20;26;28;36;23
312;1;1351760.000000;842064.000000;19;740120;1808412;91;13;20;27;28;36;24
313;1;365264.000000;119520.000000;19;740120;1808412;91;12;20;25;25;35;21
314;1;204432.000000;316256.000000;19;740120;1808412;91;12;20;26;29;35;22
315;1;49488.000000;177136.000000;19;740120;1808412;91;12;20;25;24;34;21
316;1;211216.000000;362992.000000;19;740120;1808412;91;12;20;25;27;35;22
317;1;1975696.000000;217648.000000;19;740120;1808412;91;12;20;26;26;36;23
318;1;68128.000000;45320.000000;19;740120;1808412;91;12;20;25;27;38;22
319;1;43656.000000;49584.000000;19;740120;1808412;91;12;20;24;26;35;22
320;1;1064.000000;10528.000000;19;740120;1808412;91;11;20;24;23;34;21
321;1;38392.000000;64664.000000;19;740120;1808412;91;11;20;24;24;34;22
322;1;112;6416.000000;19;740120;1808412;91;11;20;24;24;33;20
323;1;336;30376.000000;19;740120;1808412;91;11;20;27;27;35;24
324;1;50032.000000;137616.000000;19;740120;1808412;91;12;20;24;24;33;21
325;1;761504.000000;60392.000000;19;740120;1808412;91;12;20;24;25;35;22
326;1;280208.000000;223720.000000;19;740120;1808412;91;12;20;25;24;35;22
327;1;44880.000000;81688.000000;19;740120;1808412;91;12;20;24;23;34;22
328;1;273744.000000;735384.000000;19;740120;1808412;91;13;20;26;29;35;22
329;1;32248.000000;253688.000000;19;740120;1808412;91;12;20;25;25;34;22
330;1;8072.072266;27955.955078;19;740120;1808412;91;11;20;25;23;34;20
331;1;1678.321655;24535.464844;19;740120;1808412;91;11;20;24;23;34;21
332;1;5757.757812;60092.093750;19;740120;1808412;91;11;20;24;24;34;21
333;1;173024.000000;249104.000000;19;740120;1808412;91;12;20;25;26;35;22
334;1;145472.000000;268904.000000;19;740120;1808412;91;12;20;26;25;36;21
335;1;247856.000000;121160.000000;19;740120;1808412;91;11;20;25;24;34;22
336;1;27856.000000;53200.000000;19;740120;1808412;91;11;20;24;24;34;21
337;1;252920.000000;322008.000000;19;740120;1808412;91;12;20;26;26;36;22
338;1;270872.000000;0.0;19;740120;1808412;91;12;20;24;26;35;21
339;1;10448.000000;142864.000000;19;740120;1808412;91;12;20;25;24;34;21
340;1;1088.000000;13080.000000;19;740120;1808412;91;11;20;24;24;34;21
341;0;0.0;0.0;19;740120;1808412;91;12;20;25;26;36;25
342;0;0.0;0.0;19;740120;1808412;91;11;20;25;23;34;21
343;0;0.0;0.0;19;740120;1808412;91;11;20;26;26;37;25
344;0;0.0;0.0;19;740120;1808412;91;11;20;27;26;36;26
345;0;0.0;0.0;19;740120;1808412;91;11;20;26;23;35;23
346;0;0.0;0.0;19;740120;1808412;91;11;20;23;23;34;26
347;0;0.0;0.0;19;740120;1808412;91;11;20;23;24;34;22
348;0;0.0;0.0;19;740120;1808412;90;11;20;25;24;34;23
349;0;0.0;0.0;19;740120;1808412;90;11;20;24;23;35;23
350;0;0.0;0.0;19;740120;1808412;91;11;20;23;23;33;21
351;0;0.0;0.0;19;740120;1808412;91;11;20;23;24;34;24
352;0;0.0;0.0;19;740120;1808412;91;11;20;24;23;34;23
353;0;0.0;0.0;19;740120;1808412;91;11;20;29;30;39;34
354;0;0.0;0.0;19;740120;1808412;91;11;20;25;24;36;24
355;0;0.0;0.0;19;740120;1808412;91;11;20;25;25;35;25
356;0;0.0;0.0;19;740120;1808412;91;11;20;26;24;35;27
357;0;0.0;0.0;19;740120;1808412;91;11;20;24;24;35;25
358;0;0.0;0.0;19;740120;1808412;91;11;20;24;26;34;25
359;0;0.0;0.0;19;740120;1808412;91;11;20;25;24;35;24
360;0;0.0;0.0;19;740120;1808412;91;11;20;24;24;34;26
361;0;0.0;0.0;19;740120;1808412;91;11;20;25;25;37;25
362;0;0.0;0.0;19;740120;1808412;91;11;20;25;24;35;24
363;0;0.0;0.0;19;740120;1808412;91;11;20;25;24;34;25
364;0;0.0;0.0;19;740120;1808412;91;11;20;24;25;35;25
365;0;0.0;0.0;19;740120;1808412;91;11;20;26;24;35;24
366;0;0.0;0.0;19;740120;1808412;91;11;20;24;26;34;25
367;0;0.0;0.0;19;740120;1808412;91;11;20;25;25;35;26
368;0;0.0;0.0;19;740120;1808412;91;11;20;26;24;35;25
369;0;0.0;0.0;19;740120;1808412;91;11;20;25;25;36;24
370;0;0.0;0.0;19;740120;1808412;91;11;20;25;24;35;25
371;0;0.0;0.0;19;740120;1808412;91;11;20;27;25;37;25
372;0;0.0;0.0;19;740120;1808412;91;11;20;24;24;35;23
373;0;0.0;0.0;19;740120;1808412;91;11;20;25;24;34;24
374;0;0.0;0.0;19;740120;1808412;91;11;20;26;24;35;34
375;0;0.0;0.0;19;740120;1808412;91;11;20;23;24;34;25
376;0;0.0;0.0;19;740120;1808412;91;11;20;25;24;36;25
377;0;0.0;0.0;19;740120;1808412;91;11;20;25;25;34;24
